Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
1,637;1.43;79.16;-5.25;4.07;110.61;-2.25;6.73;141.34;2.07;6.67;156.10;4.04;-12.56;132.71;-0.91;-19.26;104.19;-9.74;-20.85;80.94;-5.52;-19.88;75.33;-3.89;23.58;129.94;4.35;27.43;102.66;-0.77;26.63;78.76;2.41;24.54;71.59;3.25;-6.64;79.70;-2.21;-9.41;42.34;-5.05;-10.20;8.50;-5.04;-13.75;-0.01;2.62;9.66;78.57;-0.67;11.10;43.23;1.58;11.82;8.76;-2.76;12.16;-0.20;5.51
1,673;1.44;79.15;-5.25;4.07;110.61;-2.25;6.73;141.34;2.07;6.67;156.10;4.04;-12.56;132.71;-0.91;-19.26;104.17;-9.73;-20.85;80.95;-5.53;-19.90;75.34;-3.97;23.55;129.92;4.37;27.42;102.66;-0.77;26.63;78.78;2.41;24.51;71.59;3.28;-6.65;79.70;-2.21;-9.41;42.34;-5.05;-10.17;8.50;-5.04;-13.69;-0.02;2.63;9.67;78.57;-0.67;11.10;43.23;1.58;11.82;8.78;-2.76;12.15;-0.20;5.49
1,707;1.43;79.16;-5.25;4.07;110.61;-2.24;6.73;141.34;2.08;6.66;156.10;4.05;-12.56;132.70;-0.91;-19.27;104.15;-9.73;-20.85;80.95;-5.54;-19.89;75.37;-3.98;23.53;129.93;4.37;27.42;102.65;-0.77;26.63;78.80;2.40;24.50;71.56;3.29;-6.66;79.70;-2.21;-9.41;42.34;-5.05;-10.14;8.50;-5.04;-13.59;-0.03;2.64;9.67;78.57;-0.67;11.09;43.23;1.58;11.83;8.80;-2.76;12.14;-0.18;5.48
1,741;1.42;79.16;-5.26;4.07;110.61;-2.24;6.73;141.34;2.09;6.65;156.10;4.05;-12.56;132.70;-0.92;-19.27;104.12;-9.73;-20.84;80.95;-5.56;-19.89;75.39;-4.01;23.51;129.94;4.37;27.42;102.65;-0.77;26.63;78.83;2.40;24.48;71.56;3.28;-6.67;79.71;-2.22;-9.41;42.33;-5.05;-10.10;8.50;-5.05;-13.49;-0.05;2.64;9.67;78.57;-0.67;11.09;43.23;1.59;11.81;8.82;-2.78;12.14;-0.15;5.47
1,771;1.41;79.16;-5.26;4.07;110.61;-2.24;6.73;141.34;2.09;6.65;156.11;4.05;-12.55;132.69;-0.91;-19.27;104.10;-9.72;-20.84;80.96;-5.57;-19.91;75.35;-4.00;23.50;129.94;4.37;27.42;102.65;-0.77;26.63;78.89;2.39;24.47;71.54;3.33;-6.69;79.71;-2.23;-9.41;42.33;-5.05;-10.06;8.50;-5.05;-13.43;-0.07;2.64;9.66;78.57;-0.67;11.09;43.23;1.59;11.79;8.84;-2.79;12.14;-0.13;5.47
1,807;1.40;79.16;-5.26;4.06;110.61;-2.24;6.73;141.34;2.09;6.64;156.11;4.06;-12.55;132.69;-0.91;-19.28;104.09;-9.72;-20.83;80.96;-5.59;-19.96;75.32;-4.06;23.51;129.95;4.37;27.42;102.64;-0.77;26.64;78.95;2.38;24.45;71.50;3.34;-6.71;79.71;-2.24;-9.41;42.34;-5.05;-10.04;8.49;-5.05;-13.37;-0.10;2.64;9.65;78.57;-0.67;11.09;43.23;1.59;11.78;8.85;-2.80;12.14;-0.12;5.48
1,837;1.39;79.15;-5.27;4.06;110.60;-2.24;6.73;141.34;2.08;6.63;156.11;4.06;-12.56;132.68;-0.91;-19.28;104.08;-9.72;-20.83;80.97;-5.61;-20.00;75.19;-4.06;23.51;129.94;4.38;27.41;102.64;-0.77;26.63;78.99;2.38;24.44;71.54;3.31;-6.72;79.71;-2.26;-9.41;42.34;-5.05;-10.03;8.47;-5.05;-13.33;-0.13;2.63;9.64;78.56;-0.67;11.09;43.24;1.59;11.79;8.84;-2.80;12.12;-0.11;5.49
1,874;1.38;79.15;-5.28;4.06;110.60;-2.25;6.73;141.33;2.08;6.62;156.11;4.06;-12.56;132.68;-0.91;-19.28;104.09;-9.72;-20.81;80.96;-5.60;-19.99;75.21;-4.09;23.50;129.93;4.38;27.41;102.62;-0.78;26.63;79.02;2.37;24.45;71.60;3.22;-6.73;79.71;-2.27;-9.41;42.34;-5.05;-10.02;8.45;-5.06;-13.40;-0.12;2.60;9.63;78.56;-0.67;11.08;43.24;1.59;11.83;8.84;-2.80;12.08;-0.12;5.50
1,907;1.38;79.15;-5.28;4.06;110.60;-2.25;6.74;141.33;2.07;6.62;156.11;4.05;-12.56;132.68;-0.91;-19.28;104.10;-9.73;-20.79;80.95;-5.59;-19.98;75.22;-4.09;23.51;129.94;4.38;27.40;102.61;-0.78;26.63;79.01;2.36;24.46;71.60;3.13;-6.73;79.70;-2.28;-9.41;42.34;-5.05;-10.03;8.44;-5.06;-13.49;-0.11;2.57;9.63;78.56;-0.67;11.08;43.24;1.59;11.85;8.82;-2.81;12.06;-0.12;5.52
1,937;1.38;79.15;-5.29;4.06;110.60;-2.25;6.73;141.33;2.07;6.61;156.11;4.04;-12.57;132.68;-0.92;-19.27;104.12;-9.73;-20.77;80.92;-5.57;-19.98;75.23;-4.10;23.52;129.94;4.37;27.40;102.60;-0.79;26.62;78.98;2.36;24.46;71.64;3.07;-6.73;79.70;-2.30;-9.41;42.34;-5.06;-10.05;8.43;-5.06;-13.64;-0.08;2.53;9.63;78.55;-0.67;11.08;43.24;1.58;11.85;8.79;-2.81;12.06;-0.14;5.54
1,972;1.38;79.14;-5.30;4.06;110.60;-2.26;6.73;141.33;2.07;6.60;156.12;4.03;-12.57;132.69;-0.92;-19.27;104.14;-9.74;-20.75;80.89;-5.55;-19.98;75.20;-4.11;23.52;129.93;4.37;27.40;102.59;-0.79;26.61;78.95;2.36;24.47;71.67;3.06;-6.72;79.69;-2.31;-9.41;42.34;-5.06;-10.07;8.43;-5.06;-13.78;-0.06;2.49;9.63;78.55;-0.67;11.08;43.22;1.58;11.84;8.73;-2.81;12.07;-0.17;5.58
2,007;1.39;79.14;-5.30;4.06;110.60;-2.26;6.71;141.33;2.06;6.60;156.13;4.02;-12.58;132.70;-0.93;-19.27;104.15;-9.74;-20.73;80.88;-5.53;-20.00;75.12;-4.11;23.55;129.94;4.36;27.39;102.57;-0.79;26.61;78.91;2.36;24.48;71.61;3.04;-6.71;79.69;-2.32;-9.41;42.34;-5.06;-10.09;8.42;-5.07;-13.87;-0.05;2.46;9.63;78.55;-0.68;11.08;43.21;1.58;11.82;8.69;-2.81;12.10;-0.19;5.62
2,038;1.40;79.14;-5.31;4.06;110.60;-2.26;6.69;141.34;2.05;6.59;156.14;4.00;-12.59;132.71;-0.93;-19.27;104.17;-9.74;-20.71;80.88;-5.52;-19.96;75.16;-4.10;23.56;129.94;4.36;27.39;102.56;-0.79;26.60;78.86;2.36;24.49;71.58;3.07;-6.70;79.69;-2.33;-9.41;42.34;-5.06;-10.11;8.42;-5.06;-13.95;-0.04;2.43;9.63;78.55;-0.68;11.07;43.20;1.58;11.79;8.66;-2.81;12.11;-0.21;5.64
2,074;1.40;79.14;-5.32;4.05;110.60;-2.27;6.68;141.34;2.04;6.58;156.16;3.98;-12.59;132.71;-0.94;-19.27;104.18;-9.74;-20.69;80.87;-5.51;-19.90;75.19;-4.12;23.56;129.93;4.36;27.38;102.56;-0.80;26.59;78.82;2.36;24.52;71.57;3.02;-6.70;79.69;-2.34;-9.41;42.34;-5.06;-10.13;8.43;-5.06;-14.01;-0.02;2.41;9.64;78.55;-0.69;11.07;43.18;1.58;11.75;8.63;-2.82;12.13;-0.23;5.66
2,104;1.41;79.14;-5.32;4.05;110.60;-2.27;6.65;141.34;2.04;6.58;156.17;3.95;-12.60;132.72;-0.94;-19.27;104.20;-9.74;-20.69;80.87;-5.51;-19.88;75.28;-4.13;23.56;129.93;4.36;27.38;102.55;-0.81;26.59;78.81;2.36;24.52;71.57;3.03;-6.69;79.69;-2.35;-9.41;42.34;-5.06;-10.14;8.44;-5.06;-13.92;-0.04;2.45;9.64;78.55;-0.69;11.06;43.17;1.58;11.68;8.61;-2.82;12.16;-0.23;5.68
2,137;1.41;79.14;-5.33;4.04;110.60;-2.28;6.62;141.34;2.02;6.57;156.18;3.93;-12.61;132.72;-0.95;-19.27;104.21;-9.74;-20.70;80.88;-5.52;-19.88;75.29;-4.15;23.56;129.95;4.35;27.37;102.53;-0.82;26.59;78.80;2.36;24.50;71.59;3.05;-6.68;79.68;-2.36;-9.42;42.34;-5.06;-10.16;8.45;-5.06;-13.87;-0.04;2.48;9.65;78.55;-0.69;11.05;43.16;1.58;11.63;8.59;-2.83;12.19;-0.23;5.69
2,171;1.42;79.14;-5.34;4.04;110.60;-2.29;6.60;141.34;2.01;6.56;156.18;3.92;-12.62;132.73;-0.96;-19.28;104.22;-9.73;-20.71;80.90;-5.54;-19.91;75.25;-4.18;23.57;129.96;4.35;27.36;102.54;-0.82;26.59;78.79;2.37;24.52;71.59;3.05;-6.67;79.69;-2.37;-9.42;42.34;-5.06;-10.16;8.46;-5.05;-13.88;-0.03;2.49;9.65;78.56;-0.70;11.04;43.15;1.58;11.59;8.58;-2.83;12.21;-0.24;5.70
2,204;1.42;79.15;-5.34;4.03;110.60;-2.29;6.57;141.34;1.99;6.55;156.18;3.91;-12.63;132.72;-0.97;-19.28;104.23;-9.72;-20.73;80.93;-5.57;-19.92;75.22;-4.19;23.57;129.96;4.34;27.36;102.54;-0.83;26.58;78.77;2.38;24.51;71.59;3.12;-6.67;79.69;-2.38;-9.42;42.35;-5.06;-10.17;8.47;-5.05;-13.68;-0.08;2.52;9.65;78.56;-0.71;11.03;43.15;1.57;11.58;8.59;-2.82;12.21;-0.24;5.70
2,237;1.41;79.15;-5.35;4.02;110.60;-2.30;6.56;141.33;1.98;6.55;156.19;3.89;-12.64;132.72;-0.98;-19.28;104.24;-9.72;-20.75;80.94;-5.59;-19.92;75.26;-4.23;23.55;129.95;4.33;27.35;102.53;-0.84;26.58;78.77;2.39;24.48;71.61;3.15;-6.68;79.69;-2.38;-9.42;42.35;-5.07;-10.17;8.47;-5.05;-13.58;-0.12;2.54;9.65;78.56;-0.72;11.02;43.16;1.57;11.60;8.62;-2.81;12.18;-0.23;5.66
2,274;1.41;79.15;-5.35;4.01;110.60;-2.30;6.54;141.33;1.97;6.54;156.19;3.88;-12.65;132.71;-0.99;-19.28;104.26;-9.72;-20.77;80.94;-5.60;-19.93;75.25;-4.30;23.52;129.94;4.33;27.34;102.54;-0.85;26.57;78.73;2.40;24.46;71.63;3.13;-6.68;79.69;-2.38;-9.42;42.35;-5.07;-10.18;8.48;-5.04;-13.50;-0.14;2.55;9.65;78.57;-0.72;11.02;43.17;1.57;11.61;8.64;-2.81;12.17;-0.23;5.64
2,304;1.42;79.15;-5.35;4.01;110.61;-2.31;6.53;141.33;1.96;6.54;156.19;3.88;-12.66;132.71;-1.00;-19.29;104.25;-9.72;-20.79;80.95;-5.63;-19.98;75.25;-4.31;23.50;129.94;4.32;27.33;102.55;-0.87;26.56;78.71;2.40;24.43;71.60;3.15;-6.67;79.69;-2.37;-9.42;42.36;-5.07;-10.18;8.48;-5.04;-13.45;-0.16;2.56;9.65;78.57;-0.72;11.02;43.17;1.56;11.61;8.65;-2.81;12.19;-0.22;5.62
2,338;1.42;79.15;-5.35;3.99;110.61;-2.31;6.51;141.33;1.96;6.54;156.18;3.87;-12.66;132.70;-1.01;-19.29;104.24;-9.73;-20.81;80.96;-5.66;-20.04;75.21;-4.36;23.49;129.94;4.30;27.31;102.56;-0.89;26.55;78.69;2.41;24.40;71.60;3.15;-6.68;79.70;-2.37;-9.41;42.36;-5.07;-10.19;8.47;-5.03;-13.47;-0.17;2.55;9.65;78.57;-0.72;11.02;43.18;1.56;11.60;8.67;-2.81;12.20;-0.21;5.60
2,371;1.41;79.15;-5.34;3.98;110.61;-2.32;6.50;141.33;1.95;6.54;156.19;3.86;-12.66;132.69;-1.02;-19.30;104.22;-9.74;-20.81;80.98;-5.68;-20.05;75.21;-4.34;23.47;129.93;4.29;27.31;102.55;-0.91;26.55;78.73;2.38;24.38;71.60;3.13;-6.69;79.70;-2.36;-9.41;42.36;-5.08;-10.19;8.46;-5.04;-13.52;-0.16;2.53;9.65;78.57;-0.73;11.01;43.18;1.55;11.60;8.68;-2.81;12.23;-0.21;5.59
2,405;1.41;79.15;-5.34;3.97;110.61;-2.32;6.49;141.33;1.95;6.54;156.19;3.85;-12.66;132.69;-1.03;-19.30;104.19;-9.75;-20.79;80.99;-5.67;-20.04;75.23;-4.29;23.46;129.91;4.27;27.29;102.52;-0.94;26.55;78.78;2.35;24.38;71.61;3.12;-6.70;79.69;-2.36;-9.42;42.35;-5.09;-10.18;8.45;-5.04;-13.53;-0.17;2.52;9.66;78.57;-0.73;11.01;43.19;1.54;11.60;8.70;-2.81;12.25;-0.19;5.57
2,439;1.41;79.15;-5.35;3.97;110.61;-2.33;6.50;141.33;1.95;6.54;156.19;3.84;-12.66;132.69;-1.03;-19.31;104.15;-9.75;-20.77;80.97;-5.67;-20.00;75.23;-4.29;23.45;129.92;4.26;27.28;102.50;-0.97;26.55;78.82;2.31;24.39;71.60;3.03;-6.70;79.69;-2.35;-9.42;42.35;-5.10;-10.17;8.44;-5.05;-13.62;-0.14;2.51;9.67;78.58;-0.76;11.01;43.20;1.53;11.63;8.73;-2.81;12.26;-0.17;5.54
2,474;1.42;79.15;-5.36;3.97;110.61;-2.33;6.51;141.33;1.94;6.54;156.19;3.83;-12.65;132.68;-1.03;-19.31;104.12;-9.76;-20.74;80.95;-5.66;-19.98;75.22;-4.28;23.45;129.93;4.24;27.27;102.48;-1.01;26.55;78.85;2.27;24.40;71.61;2.92;-6.70;79.69;-2.35;-9.42;42.34;-5.12;-10.16;8.43;-5.06;-13.76;-0.10;2.50;9.68;78.58;-0.78;11.01;43.21;1.52;11.64;8.74;-2.82;12.27;-0.17;5.53
2,505;1.42;79.15;-5.37;3.97;110.61;-2.34;6.52;141.32;1.94;6.55;156.19;3.83;-12.64;132.68;-1.03;-19.30;104.08;-9.76;-20.70;80.94;-5.65;-19.92;75.28;-4.24;23.45;129.96;4.21;27.27;102.47;-1.05;26.56;78.88;2.22;24.44;71.62;2.84;-6.70;79.69;-2.35;-9.42;42.33;-5.13;-10.15;8.42;-5.07;-13.86;-0.06;2.50;9.68;78.58;-0.82;11.02;43.21;1.51;11.64;8.75;-2.84;12.29;-0.15;5.53
2,538;1.42;79.15;-5.39;3.98;110.60;-2.35;6.55;141.31;1.94;6.57;156.18;3.83;-12.62;132.67;-1.02;-19.30;104.05;-9.74;-20.66;80.92;-5.63;-19.89;75.28;-4.20;23.47;129.96;4.18;27.28;102.45;-1.08;26.58;78.90;2.15;24.49;71.64;2.75;-6.70;79.69;-2.36;-9.42;42.33;-5.14;-10.12;8.42;-5.08;-13.96;0.00;2.51;9.69;78.58;-0.86;11.02;43.22;1.50;11.66;8.74;-2.84;12.30;-0.15;5.53
2,571;1.43;79.15;-5.41;4.00;110.59;-2.36;6.59;141.28;1.93;6.61;156.14;3.86;-12.60;132.66;-1.01;-19.29;104.03;-9.72;-20.61;80.90;-5.59;-19.82;75.29;-4.15;23.48;129.95;4.15;27.30;102.44;-1.12;26.64;78.91;2.06;24.58;71.64;2.61;-6.70;79.69;-2.36;-9.42;42.32;-5.15;-10.09;8.40;-5.10;-14.04;0.04;2.51;9.70;78.58;-0.91;11.04;43.21;1.48;11.71;8.77;-2.83;12.26;-0.14;5.51
2,605;1.47;79.14;-5.44;4.04;110.55;-2.38;6.65;141.23;1.93;6.70;156.06;3.94;-12.58;132.64;-0.98;-19.28;103.99;-9.70;-20.55;80.88;-5.54;-19.74;75.28;-4.09;23.50;129.93;4.13;27.33;102.45;-1.16;26.71;78.86;1.95;24.72;71.63;2.45;-6.66;79.67;-2.36;-9.42;42.32;-5.17;-10.07;8.39;-5.11;-14.10;0.07;2.51;9.73;78.57;-0.96;11.06;43.20;1.47;11.77;8.79;-2.82;12.20;-0.16;5.47
2,638;1.55;79.12;-5.46;4.11;110.50;-2.38;6.72;141.15;1.94;6.81;155.95;4.04;-12.53;132.63;-0.94;-19.25;103.97;-9.67;-20.49;80.87;-5.51;-19.66;75.23;-4.06;23.53;129.91;4.11;27.37;102.48;-1.20;26.81;78.76;1.83;24.93;71.47;2.22;-6.58;79.64;-2.36;-9.42;42.32;-5.18;-10.05;8.39;-5.11;-14.17;0.11;2.50;9.82;78.55;-1.00;11.08;43.17;1.45;11.83;8.80;-2.79;12.12;-0.18;5.44
2,671;1.67;79.09;-5.47;4.20;110.44;-2.38;6.79;141.05;1.95;6.95;155.83;4.16;-12.45;132.60;-0.87;-19.20;103.96;-9.64;-20.43;80.89;-5.49;-19.60;75.26;-4.09;23.59;129.87;4.09;27.44;102.51;-1.25;26.96;78.65;1.67;25.16;71.33;1.96;-6.46;79.61;-2.36;-9.42;42.32;-5.20;-10.03;8.38;-5.12;-14.24;0.15;2.50;9.94;78.53;-1.03;11.12;43.15;1.43;11.83;8.80;-2.75;12.09;-0.21;5.42
2,706;1.81;79.05;-5.48;4.32;110.36;-2.38;6.90;140.94;1.97;7.16;155.69;4.31;-12.34;132.57;-0.79;-19.14;103.95;-9.60;-20.35;80.91;-5.46;-19.55;75.30;-4.10;23.69;129.83;4.06;27.52;102.49;-1.33;27.17;78.53;1.45;25.40;71.13;1.63;-6.31;79.56;-2.35;-9.42;42.31;-5.21;-10.03;8.38;-5.13;-14.19;0.13;2.51;10.08;78.49;-1.05;11.18;43.12;1.42;11.87;8.77;-2.69;12.03;-0.26;5.41
2,738;1.98;79.00;-5.49;4.50;110.26;-2.36;7.09;140.78;2.03;7.42;155.54;4.48;-12.15;132.54;-0.68;-19.05;103.94;-9.56;-20.28;80.93;-5.46;-19.49;75.27;-4.21;23.85;129.76;4.06;27.66;102.45;-1.43;27.45;78.38;1.17;25.75;70.92;1.25;-6.14;79.51;-2.35;-9.41;42.31;-5.22;-10.03;8.38;-5.13;-14.19;0.13;2.50;10.23;78.45;-1.06;11.26;43.08;1.40;11.90;8.74;-2.62;11.97;-0.33;5.41
2,772;2.18;78.93;-5.48;4.72;110.14;-2.33;7.32;140.62;2.08;7.76;155.37;4.68;-11.91;132.51;-0.56;-18.87;103.98;-9.51;-20.21;80.98;-5.47;-19.42;75.30;-4.36;24.11;129.67;4.05;27.87;102.39;-1.54;27.79;78.21;0.88;26.12;70.68;0.84;-5.94;79.44;-2.33;-9.41;42.31;-5.23;-10.05;8.39;-5.14;-14.25;0.16;2.49;10.44;78.39;-1.06;11.37;43.04;1.40;11.91;8.70;-2.53;11.93;-0.42;5.41
2,805;2.44;78.86;-5.45;5.03;110.02;-2.26;7.68;140.45;2.20;8.21;155.21;4.90;-11.56;132.49;-0.41;-18.66;104.02;-9.47;-20.12;81.04;-5.50;-19.32;75.41;-4.52;24.42;129.58;4.05;28.11;102.31;-1.65;28.17;78.03;0.55;26.59;70.42;0.37;-5.68;79.37;-2.29;-9.37;42.34;-5.20;-10.07;8.40;-5.14;-14.29;0.18;2.47;10.69;78.31;-1.02;11.49;43.00;1.41;11.93;8.63;-2.45;11.89;-0.51;5.43
2,838;2.70;78.78;-5.40;5.37;109.90;-2.17;8.09;140.29;2.34;8.74;155.06;5.13;-11.13;132.48;-0.23;-18.38;104.07;-9.43;-20.01;81.10;-5.58;-19.17;75.47;-4.72;24.85;129.47;4.06;28.41;102.21;-1.77;28.59;77.85;0.21;27.05;70.12;-0.06;-5.41;79.30;-2.24;-9.31;42.37;-5.14;-10.09;8.41;-5.14;-14.33;0.19;2.47;10.95;78.23;-0.97;11.63;42.98;1.44;11.93;8.55;-2.37;11.88;-0.60;5.48
2,872;2.95;78.71;-5.35;5.74;109.78;-2.08;8.58;140.14;2.47;9.34;154.93;5.34;-10.58;132.46;0.00;-18.04;104.14;-9.38;-19.88;81.14;-5.67;-19.02;75.57;-4.95;25.36;129.35;4.09;28.84;102.06;-1.90;29.06;77.64;-0.13;27.57;69.86;-0.48;-5.15;79.24;-2.18;-9.20;42.44;-4.97;-10.11;8.41;-5.11;-14.38;0.21;2.47;11.19;78.14;-0.92;11.80;42.95;1.48;11.92;8.48;-2.31;11.95;-0.67;5.55
2,905;3.21;78.64;-5.27;6.15;109.68;-1.95;9.14;140.00;2.66;9.99;154.82;5.55;-9.99;132.45;0.21;-17.65;104.22;-9.33;-19.73;81.16;-5.78;-18.89;75.60;-5.20;25.90;129.24;4.13;29.30;101.88;-2.01;29.56;77.44;-0.46;28.08;69.69;-0.87;-4.88;79.20;-2.09;-9.06;42.45;-4.64;-10.14;8.41;-5.05;-14.42;0.19;2.50;11.43;78.05;-0.86;11.99;42.94;1.54;11.93;8.38;-2.23;12.00;-0.76;5.64
2,940;3.58;78.56;-5.13;6.64;109.57;-1.77;9.75;139.87;2.87;10.68;154.72;5.80;-9.35;132.45;0.44;-17.22;104.32;-9.28;-19.32;80.84;-5.88;-18.67;75.49;-5.47;26.50;129.11;4.21;29.80;101.73;-2.10;30.07;77.27;-0.75;28.69;69.48;-1.15;-4.53;79.15;-1.93;-8.89;42.44;-4.12;-10.25;8.43;-4.91;-14.22;0.11;2.63;11.81;77.94;-0.73;12.20;42.91;1.61;11.97;8.31;-2.16;12.04;-0.84;5.70
2,973;3.99;78.49;-4.95;7.16;109.48;-1.56;10.36;139.76;3.12;11.40;154.64;6.07;-8.67;132.43;0.72;-16.73;104.42;-9.19;-18.92;80.63;-5.99;-18.43;75.45;-5.65;27.14;128.96;4.34;30.40;101.60;-2.14;30.59;77.07;-1.00;29.29;69.29;-1.36;-4.13;79.12;-1.73;-8.68;42.40;-3.38;-10.31;8.48;-4.70;-14.01;0.06;2.81;12.22;77.84;-0.57;12.41;42.89;1.70;12.01;8.25;-2.09;12.07;-0.90;5.77
3,005;4.45;78.44;-4.69;7.75;109.41;-1.28;11.06;139.67;3.40;12.08;154.58;6.31;-7.98;132.43;1.00;-16.24;104.51;-9.10;-18.47;80.47;-6.12;-18.13;75.50;-5.78;27.73;128.83;4.50;30.98;101.52;-2.16;31.12;76.89;-1.16;29.95;69.22;-1.47;-3.67;79.11;-1.45;-8.46;42.36;-2.41;-10.34;8.54;-4.40;-13.63;0.02;3.15;12.68;77.75;-0.32;12.62;42.85;1.80;12.06;8.19;-2.02;12.11;-0.95;5.84
3,038;4.86;78.41;-4.44;8.26;109.36;-1.03;11.68;139.60;3.66;12.73;154.52;6.57;-7.33;132.43;1.27;-15.76;104.57;-8.98;-18.02;80.34;-6.21;-17.84;75.47;-5.88;28.30;128.73;4.71;31.55;101.43;-2.14;31.63;76.73;-1.26;30.55;69.06;-1.43;-3.27;79.13;-1.17;-8.25;42.35;-1.26;-10.30;8.58;-3.94;-13.12;-0.10;3.59;13.08;77.68;-0.09;12.81;42.81;1.92;12.10;8.15;-1.96;12.18;-0.99;5.91
3,071;5.28;78.41;-4.10;8.75;109.32;-0.74;12.23;139.54;3.91;13.31;154.49;6.83;-6.74;132.44;1.54;-15.29;104.66;-8.82;-17.58;80.24;-6.25;-17.59;75.44;-5.94;28.84;128.66;4.95;32.13;101.38;-2.04;32.13;76.59;-1.26;31.18;68.95;-1.31;-2.86;79.18;-0.82;-8.03;42.34;0.11;-10.20;8.61;-3.18;-12.37;-0.26;4.22;13.50;77.63;0.23;12.99;42.76;2.06;12.13;8.11;-1.89;12.24;-1.04;5.97
3,105;5.73;78.42;-3.67;9.24;109.31;-0.39;12.74;139.50;4.19;13.81;154.48;7.09;-6.21;132.45;1.81;-14.86;104.74;-8.64;-17.11;79.75;-6.20;-17.39;75.04;-6.03;29.31;128.62;5.21;32.70;101.37;-1.85;32.65;76.41;-1.16;31.78;68.86;-1.05;-2.41;79.24;-0.37;-7.79;42.37;1.59;-10.11;8.63;-2.13;-11.44;-0.36;5.31;13.94;77.59;0.63;13.17;42.69;2.23;12.19;8.07;-1.81;12.23;-1.09;6.03
3,138;6.17;78.43;-3.15;9.70;109.31;0.04;13.22;139.49;4.53;14.26;154.48;7.39;-5.72;132.48;2.11;-14.44;104.83;-8.44;-16.62;79.55;-6.06;-17.10;75.04;-5.88;29.75;128.58;5.52;33.24;101.49;-1.55;33.20;76.28;-0.85;32.36;68.80;-0.52;-1.99;79.31;0.15;-7.54;42.38;3.20;-10.05;8.66;-0.59;-10.44;-0.47;6.83;14.39;77.55;1.16;13.33;42.61;2.43;12.26;8.03;-1.72;12.16;-1.14;6.07
3,172;6.51;78.45;-2.63;10.09;109.32;0.46;13.65;139.50;4.86;14.67;154.50;7.69;-5.28;132.50;2.44;-14.04;104.93;-8.16;-16.29;79.58;-5.87;-16.86;75.07;-5.66;30.15;128.55;5.84;33.75;101.62;-1.19;33.71;76.12;-0.36;32.88;68.73;0.19;-1.66;79.38;0.68;-7.27;42.42;4.84;-9.89;8.53;1.22;-9.45;-0.65;8.58;14.73;77.51;1.69;13.46;42.53;2.70;12.30;7.99;-1.63;12.13;-1.19;6.14
3,205;6.74;78.49;-2.11;10.40;109.35;0.88;14.03;139.52;5.20;15.01;154.52;7.99;-4.91;132.52;2.78;-13.65;105.10;-7.81;-16.16;80.13;-5.70;-16.61;75.51;-5.43;30.47;128.55;6.25;34.21;101.76;-0.75;34.17;76.03;0.33;33.31;68.68;1.08;-1.43;79.47;1.20;-6.97;42.58;6.52;-9.75;8.32;3.47;-8.31;-0.75;10.34;14.95;77.49;2.20;13.55;42.46;3.01;12.32;7.96;-1.52;12.12;-1.24;6.20
3,238;6.92;78.51;-1.44;10.65;109.38;1.43;14.34;139.56;5.63;15.29;154.56;8.34;-4.58;132.55;3.22;-13.31;105.28;-7.42;-15.80;79.75;-5.08;-16.38;75.51;-5.09;30.75;128.56;6.65;34.60;101.84;-0.14;34.62;76.00;1.21;33.68;68.71;2.23;-1.25;79.55;1.87;-6.63;42.81;8.24;-9.60;8.19;6.04;-7.76;-0.56;13.40;15.13;77.46;2.86;13.62;42.40;3.41;12.32;7.92;-1.38;12.13;-1.32;6.23
3,272;7.13;78.51;-0.68;10.87;109.40;2.05;14.57;139.59;6.10;15.54;154.61;8.73;-4.31;132.57;3.72;-13.00;105.48;-6.93;-15.54;79.84;-4.54;-16.21;75.48;-4.70;31.01;128.55;7.10;34.98;101.91;0.55;35.03;75.96;2.27;33.97;68.71;3.59;-1.05;79.60;2.63;-6.28;42.82;9.96;-9.44;8.03;8.95;-7.38;-0.41;16.76;15.33;77.40;3.63;13.69;42.33;3.90;12.31;7.89;-1.19;12.15;-1.40;6.29
