Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,000;7.88;80.95;1.98;8.92;113.72;0.99;9.91;145.66;1.25;10.05;160.47;2.89;-9.64;133.83;2.92;-15.80;105.11;4.71;-14.80;80.83;10.14;-14.06;73.31;11.02;28.99;133.82;3.86;36.03;107.48;-1.35;34.49;81.57;4.06;33.23;76.19;5.02;-0.96;81.07;5.54;-7.66;44.12;3.31;-10.61;8.94;-1.73;-15.10;0.00;4.56;16.56;80.68;6.57;14.64;44.19;-0.44;12.11;10.10;-5.44;13.60;0.77;2.61
0,023;7.88;80.95;1.98;8.92;113.72;0.98;9.92;145.66;1.24;10.05;160.47;2.89;-9.64;133.83;2.91;-15.80;105.11;4.69;-14.80;80.85;10.13;-14.07;73.31;11.01;28.99;133.82;3.86;36.03;107.48;-1.35;34.49;81.57;4.07;33.24;76.19;5.02;-0.96;81.06;5.53;-7.66;44.12;3.31;-10.60;8.93;-1.73;-15.09;-0.02;4.53;16.56;80.68;6.57;14.64;44.19;-0.44;12.12;10.11;-5.43;13.55;0.76;2.59
0,050;7.88;80.95;1.98;8.92;113.72;0.98;9.93;145.66;1.24;10.06;160.47;2.89;-9.64;133.84;2.90;-15.80;105.10;4.68;-14.80;80.86;10.12;-14.11;73.30;11.01;28.98;133.81;3.86;36.03;107.47;-1.34;34.50;81.57;4.08;33.24;76.20;5.06;-0.96;81.06;5.53;-7.66;44.12;3.31;-10.61;8.92;-1.74;-15.08;-0.04;4.52;16.55;80.67;6.57;14.64;44.19;-0.44;12.14;10.11;-5.43;13.50;0.75;2.58
0,085;7.87;80.95;1.98;8.92;113.72;0.98;9.94;145.66;1.25;10.06;160.47;2.89;-9.63;133.84;2.89;-15.80;105.10;4.67;-14.79;80.86;10.12;-14.13;73.30;11.01;28.98;133.80;3.86;36.04;107.47;-1.33;34.50;81.58;4.10;33.24;76.22;5.08;-0.96;81.06;5.52;-7.67;44.12;3.31;-10.62;8.91;-1.74;-15.08;-0.06;4.50;16.54;80.67;6.57;14.64;44.19;-0.43;12.15;10.12;-5.42;13.43;0.73;2.55
0,117;7.87;80.95;1.96;8.93;113.72;0.97;9.95;145.66;1.25;10.07;160.48;2.88;-9.63;133.85;2.86;-15.80;105.11;4.65;-14.79;80.87;10.10;-14.15;73.28;10.96;28.98;133.80;3.85;36.05;107.45;-1.33;34.50;81.58;4.10;33.25;76.23;5.04;-0.96;81.07;5.50;-7.67;44.12;3.30;-10.64;8.91;-1.75;-15.07;-0.08;4.49;16.54;80.67;6.56;14.64;44.17;-0.46;12.15;10.13;-5.44;13.30;0.71;2.50
0,152;7.86;80.95;1.94;8.93;113.72;0.96;9.95;145.65;1.25;10.07;160.48;2.87;-9.63;133.86;2.83;-15.79;105.11;4.63;-14.79;80.86;10.09;-14.16;73.28;10.93;28.99;133.80;3.85;36.06;107.44;-1.33;34.51;81.58;4.10;33.25;76.24;5.05;-0.96;81.07;5.48;-7.68;44.12;3.30;-10.65;8.90;-1.76;-15.07;-0.10;4.47;16.53;80.67;6.55;14.63;44.15;-0.48;12.16;10.15;-5.45;13.19;0.72;2.49
0,184;7.86;80.96;1.93;8.93;113.72;0.96;9.96;145.64;1.26;10.07;160.48;2.85;-9.63;133.87;2.80;-15.78;105.11;4.63;-14.78;80.87;10.08;-14.16;73.30;10.92;29.00;133.81;3.85;36.08;107.42;-1.33;34.52;81.58;4.10;33.24;76.24;5.04;-0.96;81.08;5.46;-7.68;44.13;3.30;-10.66;8.89;-1.77;-15.06;-0.12;4.44;16.52;80.67;6.54;14.63;44.14;-0.49;12.15;10.17;-5.44;13.14;0.74;2.51
0,217;7.86;80.96;1.92;8.94;113.71;0.95;9.96;145.63;1.27;10.08;160.49;2.84;-9.62;133.88;2.78;-15.77;105.11;4.62;-14.78;80.87;10.08;-14.15;73.31;10.93;29.01;133.81;3.85;36.08;107.40;-1.34;34.52;81.58;4.10;33.26;76.24;5.02;-0.96;81.08;5.44;-7.68;44.12;3.29;-10.67;8.88;-1.78;-15.04;-0.14;4.42;16.52;80.67;6.52;14.63;44.13;-0.51;12.13;10.19;-5.44;13.09;0.75;2.52
0,251;7.87;80.96;1.90;8.94;113.71;0.95;9.97;145.62;1.28;10.08;160.49;2.83;-9.62;133.89;2.76;-15.76;105.10;4.62;-14.78;80.87;10.08;-14.15;73.33;10.95;29.02;133.81;3.85;36.09;107.39;-1.34;34.53;81.58;4.10;33.26;76.25;4.97;-0.95;81.08;5.42;-7.68;44.12;3.29;-10.68;8.88;-1.78;-15.02;-0.16;4.40;16.52;80.67;6.51;14.63;44.11;-0.53;12.13;10.21;-5.43;13.04;0.78;2.54
0,284;7.88;80.95;1.88;8.95;113.70;0.94;9.99;145.60;1.29;10.08;160.50;2.83;-9.61;133.89;2.74;-15.74;105.09;4.62;-14.77;80.87;10.08;-14.13;73.35;10.97;29.03;133.81;3.84;36.10;107.38;-1.35;34.53;81.58;4.10;33.27;76.26;4.97;-0.93;81.08;5.40;-7.68;44.11;3.29;-10.68;8.90;-1.78;-15.01;-0.15;4.39;16.53;80.67;6.50;14.62;44.10;-0.55;12.12;10.23;-5.42;13.05;0.81;2.56
0,317;7.88;80.95;1.86;8.96;113.69;0.94;10.00;145.59;1.29;10.08;160.50;2.82;-9.61;133.89;2.73;-15.74;105.07;4.62;-14.77;80.87;10.09;-14.12;73.36;11.04;29.03;133.81;3.84;36.10;107.38;-1.36;34.53;81.59;4.10;33.27;76.25;4.96;-0.92;81.08;5.38;-7.67;44.10;3.29;-10.68;8.91;-1.78;-15.00;-0.14;4.39;16.53;80.67;6.48;14.62;44.08;-0.56;12.12;10.23;-5.42;13.08;0.82;2.60
0,351;7.89;80.95;1.86;8.97;113.69;0.94;10.01;145.58;1.30;10.08;160.50;2.82;-9.62;133.89;2.72;-15.73;105.05;4.63;-14.77;80.87;10.11;-14.09;73.36;11.08;29.04;133.81;3.84;36.09;107.38;-1.35;34.54;81.59;4.11;33.26;76.26;4.96;-0.91;81.08;5.38;-7.66;44.09;3.29;-10.68;8.92;-1.77;-14.96;-0.15;4.39;16.54;80.67;6.48;14.62;44.08;-0.57;12.13;10.23;-5.40;13.18;0.84;2.65
0,384;7.90;80.95;1.86;8.97;113.68;0.94;10.01;145.57;1.31;10.07;160.50;2.83;-9.62;133.90;2.72;-15.72;105.05;4.64;-14.76;80.87;10.13;-14.09;73.35;11.17;29.04;133.81;3.84;36.09;107.39;-1.34;34.54;81.60;4.12;33.26;76.31;5.00;-0.90;81.07;5.38;-7.66;44.08;3.30;-10.68;8.93;-1.76;-14.96;-0.14;4.40;16.54;80.67;6.49;14.62;44.08;-0.56;12.14;10.22;-5.38;13.28;0.85;2.69
0,417;7.91;80.95;1.87;8.97;113.68;0.94;10.00;145.58;1.31;10.07;160.50;2.85;-9.62;133.90;2.72;-15.72;105.05;4.65;-14.75;80.87;10.15;-14.09;73.32;11.17;29.04;133.81;3.84;36.08;107.40;-1.33;34.55;81.61;4.13;33.28;76.31;5.02;-0.89;81.07;5.38;-7.65;44.07;3.31;-10.68;8.95;-1.75;-14.96;-0.12;4.42;16.54;80.66;6.49;14.62;44.08;-0.55;12.15;10.21;-5.36;13.39;0.86;2.72
0,451;7.91;80.94;1.87;8.97;113.68;0.94;9.99;145.58;1.31;10.06;160.49;2.87;-9.63;133.90;2.71;-15.72;105.05;4.66;-14.74;80.87;10.17;-14.09;73.30;11.19;29.05;133.82;3.83;36.08;107.41;-1.33;34.55;81.61;4.14;33.29;76.31;5.04;-0.88;81.07;5.39;-7.65;44.07;3.32;-10.68;8.96;-1.74;-14.98;-0.10;4.45;16.55;80.66;6.49;14.62;44.08;-0.54;12.17;10.19;-5.35;13.46;0.84;2.73
0,484;7.91;80.94;1.88;8.97;113.68;0.95;9.98;145.57;1.33;10.05;160.48;2.89;-9.64;133.89;2.72;-15.72;105.05;4.67;-14.73;80.87;10.20;-14.10;73.29;11.18;29.05;133.82;3.83;36.08;107.41;-1.32;34.56;81.62;4.14;33.32;76.33;5.07;-0.88;81.07;5.40;-7.64;44.06;3.32;-10.68;8.97;-1.74;-15.01;-0.07;4.49;16.55;80.66;6.50;14.62;44.08;-0.53;12.19;10.17;-5.34;13.50;0.82;2.73
0,517;7.91;80.95;1.89;8.97;113.68;0.96;9.97;145.57;1.34;10.05;160.47;2.91;-9.64;133.88;2.72;-15.71;105.06;4.67;-14.72;80.87;10.22;-14.12;73.28;11.19;29.05;133.83;3.82;36.08;107.42;-1.32;34.57;81.63;4.14;33.35;76.35;5.10;-0.88;81.07;5.41;-7.64;44.06;3.33;-10.68;8.98;-1.73;-15.03;-0.04;4.52;16.54;80.66;6.51;14.62;44.08;-0.52;12.20;10.15;-5.33;13.53;0.80;2.73
0,551;7.91;80.95;1.90;8.96;113.68;0.97;9.96;145.57;1.35;10.04;160.46;2.92;-9.65;133.88;2.73;-15.71;105.08;4.68;-14.72;80.87;10.23;-14.13;73.24;11.19;29.05;133.83;3.83;36.08;107.41;-1.32;34.58;81.63;4.14;33.37;76.36;5.09;-0.88;81.07;5.42;-7.64;44.07;3.34;-10.68;8.99;-1.72;-15.03;-0.03;4.53;16.54;80.66;6.52;14.62;44.08;-0.51;12.22;10.15;-5.33;13.54;0.79;2.72
0,584;7.91;80.95;1.91;8.96;113.68;0.98;9.95;145.57;1.37;10.03;160.46;2.94;-9.65;133.87;2.74;-15.71;105.10;4.69;-14.71;80.87;10.24;-14.12;73.23;11.18;29.05;133.83;3.83;36.08;107.41;-1.32;34.59;81.63;4.14;33.39;76.38;5.10;-0.88;81.07;5.44;-7.64;44.07;3.35;-10.68;9.00;-1.72;-15.06;-0.01;4.53;16.54;80.67;6.52;14.62;44.07;-0.50;12.22;10.14;-5.32;13.56;0.78;2.71
0,616;7.91;80.95;1.92;8.96;113.67;0.99;9.96;145.56;1.39;10.02;160.45;2.95;-9.65;133.86;2.76;-15.71;105.10;4.69;-14.70;80.87;10.25;-14.10;73.23;11.17;29.05;133.84;3.83;36.08;107.41;-1.33;34.59;81.64;4.13;33.39;76.37;5.08;-0.88;81.07;5.45;-7.64;44.07;3.35;-10.67;9.01;-1.71;-15.07;0.01;4.54;16.55;80.67;6.53;14.61;44.06;-0.50;12.23;10.13;-5.32;13.59;0.78;2.71
0,651;7.91;80.95;1.92;8.97;113.67;1.00;9.98;145.54;1.42;10.01;160.44;2.96;-9.65;133.86;2.77;-15.70;105.10;4.70;-14.69;80.87;10.26;-14.10;73.24;11.13;29.05;133.84;3.84;36.09;107.41;-1.34;34.61;81.65;4.12;33.39;76.35;5.04;-0.88;81.07;5.46;-7.64;44.06;3.35;-10.66;9.01;-1.71;-15.07;0.02;4.55;16.55;80.67;6.54;14.61;44.06;-0.50;12.22;10.13;-5.32;13.60;0.78;2.71
0,682;7.92;80.95;1.93;8.98;113.66;1.01;10.01;145.52;1.43;10.01;160.43;2.97;-9.64;133.85;2.79;-15.70;105.10;4.71;-14.69;80.86;10.26;-14.10;73.26;11.15;29.04;133.84;3.85;36.09;107.41;-1.35;34.61;81.66;4.10;33.39;76.35;5.03;-0.88;81.07;5.47;-7.63;44.06;3.35;-10.65;9.01;-1.70;-15.08;0.04;4.57;16.55;80.67;6.55;14.61;44.05;-0.49;12.23;10.13;-5.33;13.58;0.77;2.70
0,715;7.92;80.95;1.94;8.98;113.66;1.02;10.01;145.53;1.43;10.01;160.43;2.98;-9.64;133.85;2.81;-15.69;105.09;4.73;-14.68;80.86;10.26;-14.09;73.29;11.21;29.04;133.84;3.86;36.10;107.40;-1.35;34.62;81.67;4.09;33.36;76.33;5.06;-0.88;81.07;5.48;-7.63;44.05;3.34;-10.63;9.02;-1.70;-15.09;0.05;4.57;16.55;80.68;6.56;14.61;44.06;-0.49;12.23;10.14;-5.32;13.51;0.76;2.69
0,749;7.92;80.96;1.95;8.98;113.67;1.02;10.02;145.53;1.43;10.01;160.43;2.99;-9.63;133.86;2.82;-15.69;105.07;4.74;-14.68;80.85;10.26;-14.08;73.30;11.20;29.03;133.85;3.87;36.10;107.40;-1.36;34.63;81.67;4.09;33.34;76.30;5.03;-0.88;81.08;5.48;-7.64;44.05;3.34;-10.62;9.02;-1.69;-15.10;0.07;4.59;16.55;80.68;6.57;14.61;44.06;-0.48;12.24;10.14;-5.32;13.52;0.77;2.70
0,784;7.92;80.96;1.96;8.99;113.67;1.03;10.02;145.54;1.43;10.02;160.43;2.99;-9.63;133.86;2.83;-15.68;105.05;4.75;-14.67;80.85;10.27;-14.07;73.31;11.23;29.03;133.85;3.88;36.11;107.40;-1.36;34.63;81.68;4.09;33.32;76.29;5.06;-0.88;81.08;5.49;-7.65;44.05;3.34;-10.61;9.02;-1.69;-15.10;0.08;4.61;16.56;80.68;6.58;14.61;44.06;-0.48;12.24;10.15;-5.31;13.54;0.78;2.71
0,816;7.92;80.96;1.96;8.99;113.67;1.03;10.01;145.55;1.42;10.02;160.43;3.01;-9.63;133.87;2.84;-15.68;105.03;4.76;-14.67;80.84;10.27;-14.06;73.34;11.24;29.03;133.85;3.90;36.11;107.40;-1.37;34.63;81.69;4.10;33.31;76.27;5.05;-0.88;81.08;5.49;-7.66;44.05;3.35;-10.60;9.02;-1.69;-15.13;0.10;4.63;16.56;80.68;6.59;14.61;44.06;-0.48;12.24;10.17;-5.30;13.54;0.80;2.72
0,849;7.92;80.96;1.97;8.99;113.67;1.04;10.00;145.56;1.42;10.03;160.43;3.03;-9.62;133.86;2.85;-15.67;105.02;4.77;-14.66;80.83;10.27;-14.05;73.35;11.27;29.02;133.85;3.92;36.13;107.40;-1.36;34.64;81.69;4.12;33.30;76.22;5.10;-0.88;81.08;5.50;-7.66;44.05;3.35;-10.60;9.01;-1.69;-15.14;0.10;4.64;16.56;80.68;6.60;14.61;44.07;-0.47;12.24;10.19;-5.28;13.52;0.80;2.71
0,882;7.92;80.96;2.00;8.98;113.67;1.06;9.99;145.57;1.43;10.04;160.42;3.07;-9.62;133.86;2.89;-15.67;105.01;4.79;-14.66;80.82;10.30;-14.08;73.35;11.38;29.02;133.85;3.96;36.13;107.40;-1.34;34.64;81.70;4.15;33.28;76.21;5.23;-0.89;81.08;5.52;-7.67;44.05;3.37;-10.61;9.00;-1.67;-15.17;0.09;4.64;16.56;80.68;6.63;14.61;44.08;-0.44;12.24;10.21;-5.24;13.50;0.81;2.71
0,914;7.92;80.96;2.02;8.99;113.67;1.07;9.98;145.58;1.44;10.04;160.41;3.11;-9.61;133.85;2.92;-15.67;105.00;4.80;-14.66;80.82;10.33;-14.07;73.37;11.37;29.02;133.85;3.99;36.14;107.40;-1.32;34.64;81.70;4.19;33.27;76.23;5.27;-0.89;81.07;5.54;-7.68;44.06;3.40;-10.63;8.99;-1.66;-15.16;0.07;4.63;16.56;80.68;6.66;14.62;44.10;-0.41;12.22;10.24;-5.21;13.51;0.83;2.72
0,951;7.92;80.95;2.05;8.98;113.67;1.09;9.97;145.58;1.47;10.05;160.41;3.14;-9.60;133.84;2.95;-15.67;104.99;4.81;-14.65;80.81;10.35;-14.07;73.34;11.36;29.02;133.85;4.02;36.15;107.39;-1.30;34.64;81.71;4.22;33.27;76.24;5.25;-0.89;81.07;5.56;-7.69;44.06;3.42;-10.65;8.99;-1.65;-15.13;0.04;4.61;16.56;80.68;6.68;14.62;44.11;-0.39;12.20;10.26;-5.18;13.55;0.85;2.72
0,981;7.92;80.95;2.07;8.98;113.67;1.12;9.97;145.58;1.50;10.06;160.39;3.18;-9.59;133.82;2.98;-15.67;105.00;4.82;-14.65;80.81;10.38;-14.05;73.34;11.36;29.02;133.83;4.07;36.16;107.39;-1.28;34.64;81.71;4.25;33.28;76.25;5.27;-0.89;81.07;5.58;-7.69;44.07;3.44;-10.66;9.00;-1.64;-15.10;0.01;4.59;16.56;80.67;6.71;14.62;44.11;-0.37;12.19;10.27;-5.16;13.57;0.85;2.73
1,017;7.92;80.94;2.09;8.99;113.66;1.14;9.98;145.55;1.56;10.06;160.37;3.23;-9.58;133.81;3.01;-15.67;105.01;4.83;-14.65;80.82;10.40;-14.03;73.31;11.33;29.01;133.82;4.11;36.17;107.38;-1.27;34.64;81.72;4.28;33.28;76.24;5.23;-0.89;81.06;5.60;-7.68;44.07;3.46;-10.68;9.00;-1.63;-15.07;-0.01;4.56;16.56;80.66;6.73;14.63;44.12;-0.35;12.17;10.27;-5.14;13.53;0.84;2.72
1,049;7.91;80.94;2.11;9.00;113.64;1.17;10.01;145.52;1.62;10.07;160.35;3.28;-9.57;133.80;3.05;-15.67;105.03;4.84;-14.65;80.81;10.42;-14.03;73.30;11.26;29.01;133.81;4.15;36.17;107.38;-1.26;34.65;81.72;4.29;33.28;76.26;5.19;-0.89;81.06;5.61;-7.68;44.08;3.48;-10.69;9.01;-1.62;-15.04;-0.04;4.53;16.56;80.66;6.75;14.63;44.12;-0.32;12.16;10.26;-5.13;13.45;0.82;2.70
1,081;7.91;80.93;2.12;9.00;113.63;1.20;10.04;145.49;1.69;10.09;160.33;3.34;-9.55;133.80;3.08;-15.67;105.07;4.84;-14.65;80.80;10.44;-14.04;73.29;11.20;29.01;133.79;4.18;36.19;107.40;-1.25;34.65;81.73;4.29;33.29;76.28;5.14;-0.89;81.05;5.63;-7.68;44.08;3.49;-10.70;9.02;-1.61;-14.99;-0.06;4.50;16.55;80.65;6.76;14.64;44.12;-0.30;12.15;10.26;-5.11;13.38;0.80;2.70
1,117;7.91;80.92;2.13;9.01;113.62;1.22;10.07;145.45;1.74;10.12;160.30;3.38;-9.53;133.79;3.11;-15.66;105.11;4.85;-14.65;80.79;10.44;-14.04;73.27;11.14;29.01;133.79;4.20;36.21;107.42;-1.26;34.66;81.73;4.29;33.32;76.35;5.03;-0.90;81.05;5.63;-7.67;44.08;3.49;-10.70;9.03;-1.61;-14.94;-0.08;4.47;16.55;80.64;6.76;14.64;44.11;-0.29;12.14;10.25;-5.10;13.31;0.78;2.70
1,151;7.90;80.92;2.12;9.02;113.60;1.23;10.11;145.41;1.81;10.14;160.27;3.42;-9.51;133.79;3.14;-15.64;105.15;4.86;-14.65;80.79;10.43;-14.02;73.25;11.12;29.02;133.78;4.22;36.24;107.45;-1.27;34.67;81.73;4.24;33.36;76.36;4.84;-0.90;81.04;5.62;-7.66;44.08;3.48;-10.69;9.04;-1.61;-14.91;-0.08;4.44;16.55;80.63;6.75;14.65;44.10;-0.28;12.13;10.21;-5.09;13.24;0.72;2.69
1,181;7.91;80.91;2.11;9.04;113.58;1.25;10.16;145.36;1.88;10.19;160.22;3.46;-9.48;133.79;3.17;-15.61;105.18;4.87;-14.65;80.78;10.41;-14.00;73.24;11.13;29.04;133.77;4.23;36.29;107.47;-1.30;34.71;81.74;4.18;33.39;76.36;4.74;-0.89;81.03;5.61;-7.65;44.08;3.48;-10.69;9.05;-1.61;-14.89;-0.09;4.42;16.56;80.62;6.74;14.66;44.09;-0.26;12.12;10.17;-5.08;13.17;0.66;2.68
1,215;7.93;80.89;2.10;9.07;113.54;1.28;10.22;145.29;1.95;10.27;160.17;3.54;-9.44;133.79;3.20;-15.57;105.22;4.89;-14.65;80.77;10.39;-13.97;73.23;11.10;29.08;133.75;4.25;36.36;107.48;-1.34;34.76;81.76;4.09;33.44;76.40;4.57;-0.88;81.02;5.60;-7.64;44.07;3.48;-10.68;9.06;-1.62;-14.87;-0.09;4.41;16.57;80.60;6.73;14.68;44.07;-0.22;12.12;10.13;-5.06;12.97;0.61;2.69
1,251;7.95;80.88;2.10;9.12;113.50;1.30;10.33;145.23;2.02;10.39;160.09;3.65;-9.39;133.78;3.23;-15.51;105.24;4.91;-14.64;80.75;10.37;-13.88;73.24;11.10;29.16;133.74;4.26;36.46;107.47;-1.39;34.72;81.77;3.93;33.50;76.47;4.35;-0.85;81.01;5.60;-7.63;44.06;3.48;-10.68;9.06;-1.62;-14.85;-0.09;4.40;16.60;80.58;6.73;14.69;44.05;-0.18;12.12;10.11;-5.02;12.80;0.57;2.70
1,282;8.00;80.85;2.09;9.22;113.45;1.33;10.47;145.16;2.07;10.53;159.99;3.77;-9.31;133.78;3.27;-15.42;105.25;4.93;-14.63;80.73;10.35;-13.80;73.21;11.16;29.25;133.72;4.29;36.58;107.43;-1.47;34.78;81.79;3.73;33.63;76.46;4.17;-0.81;80.99;5.59;-7.60;44.03;3.49;-10.68;9.06;-1.62;-14.80;-0.12;4.39;16.65;80.55;6.72;14.71;44.03;-0.13;12.11;10.09;-4.98;12.71;0.53;2.74
1,316;8.09;80.82;2.10;9.34;113.39;1.36;10.63;145.08;2.12;10.73;159.85;3.92;-9.21;133.75;3.32;-15.28;105.23;4.99;-14.59;80.71;10.34;-13.70;73.17;11.24;29.38;133.68;4.31;36.73;107.38;-1.56;34.93;81.80;3.48;33.80;76.45;3.98;-0.73;80.96;5.59;-7.55;44.00;3.50;-10.68;9.05;-1.61;-14.73;-0.15;4.38;16.74;80.51;6.72;14.74;44.00;-0.07;12.10;10.06;-4.94;12.65;0.51;2.78
1,350;8.18;80.77;2.09;9.48;113.31;1.40;10.82;144.96;2.20;10.96;159.70;4.10;-9.06;133.73;3.35;-15.12;105.19;5.04;-14.51;80.69;10.33;-13.52;73.15;11.34;29.57;133.62;4.34;36.91;107.31;-1.68;35.12;81.81;3.22;34.02;76.40;3.77;-0.63;80.92;5.59;-7.50;43.96;3.52;-10.67;9.05;-1.60;-14.66;-0.19;4.38;16.84;80.46;6.72;14.77;43.96;0.00;12.09;10.02;-4.89;12.65;0.47;2.84
1,383;8.32;80.71;2.10;9.66;113.21;1.46;11.02;144.85;2.28;11.23;159.55;4.28;-8.85;133.70;3.41;-14.92;105.15;5.12;-14.33;80.67;10.38;-13.28;73.13;11.43;29.79;133.56;4.38;37.15;107.23;-1.80;35.63;81.98;2.92;34.37;76.36;3.61;-0.51;80.87;5.60;-7.43;43.91;3.58;-10.67;9.04;-1.58;-14.11;0.40;5.68;16.97;80.38;6.73;14.82;43.92;0.11;12.09;9.98;-4.83;12.67;0.43;2.90
1,415;8.47;80.64;2.14;9.86;113.12;1.52;11.28;144.72;2.36;11.56;159.38;4.48;-8.60;133.68;3.47;-14.70;105.10;5.20;-14.08;80.65;10.49;-13.00;73.13;11.59;30.04;133.49;4.43;37.41;107.13;-1.94;36.04;82.02;2.66;34.73;76.31;3.44;-0.36;80.82;5.63;-7.32;43.87;3.70;-10.65;9.03;-1.54;-13.55;1.00;7.01;17.13;80.30;6.77;14.89;43.86;0.22;12.10;9.94;-4.79;12.72;0.40;2.97
1,450;8.62;80.58;2.18;10.11;113.02;1.60;11.63;144.59;2.44;11.92;159.20;4.70;-8.30;133.66;3.54;-14.44;105.06;5.30;-13.79;80.60;10.66;-12.72;73.12;11.79;30.35;133.41;4.47;37.69;107.04;-2.06;36.44;82.05;2.42;35.14;76.25;3.28;-0.22;80.77;5.68;-7.19;43.81;3.89;-10.63;9.02;-1.48;-13.00;1.60;8.35;17.29;80.22;6.82;14.97;43.78;0.35;11.93;9.73;-4.73;13.10;0.37;3.10
1,483;8.79;80.51;2.25;10.37;112.91;1.69;11.98;144.45;2.53;12.29;159.02;4.91;-7.99;133.65;3.62;-14.16;105.00;5.42;-13.44;80.58;10.88;-12.39;73.09;12.14;30.71;133.32;4.50;37.98;106.98;-2.17;36.88;82.05;2.23;35.56;76.17;3.17;-0.06;80.73;5.75;-7.04;43.74;4.19;-10.61;9.02;-1.33;-12.45;2.20;9.78;17.47;80.13;6.89;15.06;43.67;0.47;11.83;9.55;-4.67;13.14;0.19;3.10
1,514;8.97;80.45;2.34;10.62;112.82;1.80;12.30;144.32;2.64;12.68;158.86;5.10;-7.64;133.64;3.72;-13.87;104.96;5.55;-13.10;80.60;11.13;-12.08;73.10;12.63;31.06;133.23;4.53;38.28;106.95;-2.26;37.33;82.06;2.09;36.00;76.09;3.10;0.11;80.70;5.85;-6.83;43.75;4.65;-10.61;9.06;-1.03;-11.92;2.86;11.36;17.65;80.05;6.97;15.16;43.56;0.60;11.68;9.32;-4.62;13.38;0.04;3.18
1,550;9.15;80.41;2.47;10.87;112.73;1.94;12.62;144.19;2.77;13.06;158.74;5.29;-7.24;133.64;3.84;-13.57;104.98;5.71;-12.70;80.62;11.51;-11.72;73.11;13.26;31.43;133.15;4.58;38.63;106.94;-2.29;37.71;82.05;2.01;36.40;76.02;3.08;0.28;80.70;6.00;-6.61;43.80;5.28;-10.60;9.13;-0.63;-11.66;2.89;11.90;17.84;79.97;7.08;15.25;43.45;0.73;11.74;9.09;-4.56;13.34;-0.18;3.30
1,583;9.33;80.38;2.62;11.14;112.67;2.10;12.97;144.10;2.92;13.44;158.64;5.46;-6.82;133.65;4.00;-13.28;105.06;5.89;-12.29;80.62;12.02;-11.40;73.15;13.99;31.78;133.08;4.64;39.00;106.92;-2.28;38.06;82.05;1.98;36.78;75.95;3.11;0.45;80.71;6.17;-6.37;43.90;6.08;-10.60;9.23;-0.03;-11.19;2.97;12.77;18.03;79.90;7.22;15.35;43.33;0.85;11.81;8.90;-4.49;13.27;-0.36;3.38
1,616;9.51;80.37;2.81;11.41;112.63;2.26;13.33;144.03;3.06;13.82;158.56;5.63;-6.41;133.67;4.15;-13.01;105.16;6.06;-11.91;80.63;12.61;-11.08;73.31;14.81;32.13;133.00;4.74;39.35;106.88;-2.22;38.23;81.95;1.99;37.08;75.85;3.15;0.62;80.74;6.38;-6.17;44.07;7.17;-10.62;9.43;0.84;-10.87;2.83;13.23;18.22;79.84;7.38;15.44;43.21;0.97;11.85;8.74;-4.43;13.18;-0.53;3.44
1,651;9.68;80.37;3.01;11.67;112.60;2.44;13.70;143.98;3.20;14.19;158.48;5.81;-6.04;133.70;4.27;-12.76;105.38;6.25;-11.59;80.66;13.23;-10.80;73.49;15.70;32.45;132.93;4.85;39.69;106.85;-2.12;38.32;81.83;2.04;37.32;75.73;3.22;0.78;80.79;6.60;-6.02;44.06;8.40;-10.64;9.66;2.05;-10.67;2.66;13.81;18.39;79.81;7.57;15.52;43.08;1.07;11.89;8.63;-4.36;13.12;-0.66;3.46
