Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
4,452;8.62;74.13;52.30;6.86;104.60;53.48;5.12;134.28;55.91;5.69;149.23;60.74;-9.13;124.00;57.03;-16.77;104.06;58.92;-9.43;88.59;71.80;-5.17;82.40;76.00;21.15;123.27;55.90;26.68;100.92;52.82;27.48;79.98;62.97;26.63;74.19;67.31;1.58;73.97;56.77;-1.11;39.09;58.97;-1.25;7.81;60.55;0.73;0.73;68.56;15.64;74.42;55.19;17.52;37.15;56.98;14.67;6.00;46.75;14.93;2.11;60.16
4,487;8.38;74.18;53.19;6.66;104.63;54.42;4.97;134.29;56.91;5.60;149.22;61.77;-9.28;123.95;58.02;-17.21;104.09;59.67;-9.81;88.11;72.53;-5.91;81.86;76.41;21.00;123.22;56.83;26.40;100.86;53.64;27.11;80.05;64.09;26.25;74.28;68.47;1.31;73.98;57.67;-1.64;39.35;59.63;-1.31;7.66;60.91;0.65;0.52;68.82;15.43;74.51;56.08;17.80;37.84;60.02;14.86;6.29;49.27;15.27;1.82;61.56
4,521;8.21;74.24;53.97;6.53;104.66;55.30;4.90;134.29;57.91;5.60;149.21;62.77;-9.35;123.93;59.00;-17.67;104.17;60.41;-10.22;87.64;73.24;-6.65;81.33;76.83;20.93;123.19;57.76;26.18;100.82;54.44;26.86;80.09;64.96;25.97;74.26;69.39;1.10;74.01;58.47;-2.11;39.63;60.21;-1.42;7.57;61.28;0.54;0.36;69.07;15.28;74.59;56.83;18.17;38.61;62.95;15.26;6.70;52.28;15.98;1.68;63.42
4,552;8.08;74.32;54.64;6.47;104.71;56.12;4.94;134.30;58.89;5.71;149.23;63.73;-9.33;123.94;59.99;-18.09;104.33;61.11;-10.60;87.16;73.93;-7.35;80.80;77.30;20.96;123.18;58.64;26.04;100.78;55.25;26.69;80.11;65.77;25.80;74.24;70.21;0.95;74.07;59.15;-2.50;39.91;60.68;-1.62;7.57;61.64;0.16;0.77;70.13;15.19;74.69;57.48;18.56;39.36;65.56;15.88;7.11;55.73;16.63;2.08;66.86
4,586;8.01;74.40;55.23;6.51;104.76;56.89;5.09;134.30;59.85;5.95;149.27;64.65;-9.24;123.95;60.95;-18.46;104.55;61.83;-10.97;86.91;74.40;-8.00;80.49;77.70;21.11;123.15;59.51;25.99;100.72;56.07;26.65;80.08;66.77;25.75;74.10;71.04;0.85;74.15;59.75;-2.80;40.19;61.06;-1.89;7.59;61.96;-0.01;0.73;70.26;15.16;74.78;58.07;18.92;40.08;67.73;16.75;7.61;59.58;18.00;1.97;69.90
4,620;8.00;74.48;55.81;6.63;104.80;57.67;5.35;134.31;60.83;6.27;149.30;65.56;-9.08;123.98;61.88;-18.73;104.82;62.61;-11.33;86.86;74.83;-8.50;80.35;78.09;21.37;123.10;60.43;26.09;100.63;56.99;26.69;80.02;67.69;25.81;73.87;71.88;0.81;74.23;60.33;-3.04;40.51;61.40;-2.21;7.65;62.21;-0.18;0.76;70.35;15.18;74.85;58.65;19.24;40.64;69.47;17.75;8.06;63.60;18.99;2.41;73.90
4,653;8.05;74.53;56.40;6.84;104.84;58.46;5.74;134.33;61.83;6.73;149.37;66.44;-8.81;124.00;62.79;-18.87;105.15;63.39;-11.60;86.85;75.34;-8.82;80.34;78.61;21.73;123.04;61.34;26.29;100.52;57.98;26.81;79.95;68.51;25.96;73.69;72.68;0.83;74.30;60.89;-3.23;40.77;61.71;-2.52;7.72;62.38;-0.34;0.84;70.43;15.25;74.88;59.27;19.49;41.02;70.76;18.83;8.58;67.72;20.05;2.90;78.01
4,685;8.18;74.57;57.03;7.15;104.88;59.26;6.23;134.37;62.80;7.29;149.43;67.29;-8.42;124.02;63.71;-18.83;105.51;64.20;-11.62;86.87;75.93;-8.89;80.40;79.30;22.23;123.00;62.27;26.64;100.41;59.07;27.11;79.90;69.43;26.26;73.53;73.57;0.94;74.36;61.45;-3.32;40.90;61.97;-2.84;7.77;62.51;-0.45;0.89;70.44;15.39;74.90;59.97;19.71;41.19;71.76;19.88;8.97;71.66;21.08;3.28;81.93
4,720;8.42;74.60;57.74;7.59;104.91;60.09;6.86;134.41;63.74;7.95;149.50;68.12;-7.92;124.06;64.57;-18.56;105.84;65.07;-11.43;87.01;76.64;-8.70;80.55;80.20;22.83;122.94;63.23;27.14;100.30;60.18;27.51;79.83;70.38;26.67;73.35;74.50;1.17;74.42;62.10;-3.33;40.94;62.22;-3.17;7.80;62.61;-0.52;0.93;70.40;15.64;74.90;60.75;19.99;41.14;72.58;20.87;9.15;75.04;21.96;3.73;85.87
4,753;8.78;74.63;58.53;8.14;104.95;60.94;7.60;134.45;64.64;8.69;149.57;68.89;-7.34;124.12;65.37;-18.09;106.02;66.03;-11.10;87.35;77.47;-8.26;80.87;81.30;23.55;122.90;64.16;27.73;100.19;61.32;28.03;79.65;71.51;27.20;73.16;75.52;1.52;74.47;62.81;-3.23;40.95;62.54;-3.46;7.80;62.66;-0.55;0.96;70.36;16.00;74.90;61.60;20.31;40.99;73.20;21.73;9.16;77.78;22.55;4.30;89.72
4,786;9.27;74.66;59.40;8.81;104.99;61.80;8.43;134.51;65.47;9.53;149.65;69.64;-6.65;124.15;66.11;-17.44;106.19;67.01;-10.51;87.78;78.47;-7.55;81.27;82.54;24.37;122.87;65.12;28.45;100.10;62.50;28.66;79.46;72.74;27.87;73.00;76.64;2.00;74.52;63.59;-3.04;40.92;62.93;-3.65;7.76;62.67;-0.46;0.72;69.90;16.50;74.90;62.57;20.66;40.75;73.67;22.54;8.91;79.78;23.14;4.33;92.29
4,821;9.91;74.69;60.33;9.60;105.05;62.69;9.35;134.60;66.31;10.44;149.78;70.39;-5.88;124.21;66.82;-16.61;106.30;67.97;-9.60;88.21;79.67;-6.54;81.71;83.91;25.26;122.86;66.12;29.31;100.03;63.78;29.41;79.26;73.91;28.67;72.84;77.72;2.64;74.58;64.43;-2.69;40.90;63.43;-3.56;7.65;62.72;-0.45;0.33;69.50;17.11;74.91;63.59;21.08;40.43;74.05;23.17;8.62;80.97;23.41;4.35;93.88
4,852;10.65;74.74;61.30;10.48;105.14;63.60;10.35;134.72;67.16;11.38;149.92;71.10;-4.99;124.29;67.52;-15.55;106.40;68.96;-8.51;88.70;80.90;-5.28;82.29;85.29;26.22;122.88;67.07;30.23;99.99;65.02;30.21;79.10;74.95;29.57;72.75;78.70;3.38;74.66;65.30;-2.18;40.85;64.07;-3.36;7.53;62.83;-0.54;0.12;69.56;17.84;74.94;64.65;21.56;40.13;74.35;23.62;8.28;81.47;23.54;4.32;94.79
4,887;11.46;74.81;62.24;11.39;105.25;64.46;11.33;134.87;67.93;12.34;150.08;71.76;-4.07;124.40;68.20;-14.42;106.47;69.91;-7.23;89.24;82.09;-3.82;82.97;86.64;27.21;122.93;67.99;31.22;99.99;66.20;31.16;78.96;76.02;30.64;72.69;79.66;4.19;74.74;66.16;-1.54;40.66;64.81;-2.97;7.34;63.04;-0.65;0.37;70.64;18.62;74.99;65.68;22.05;39.86;74.61;23.95;7.93;81.52;24.01;3.57;94.15
4,920;12.27;74.89;63.14;12.31;105.37;65.28;12.35;135.04;68.69;13.31;150.28;72.40;-3.14;124.51;68.85;-13.16;106.48;70.89;-5.84;89.83;83.31;-2.13;83.69;87.96;28.23;122.99;68.88;32.26;100.01;67.33;32.22;78.85;77.05;31.82;72.62;80.55;5.02;74.85;67.00;-0.80;40.42;65.65;-2.44;7.15;63.38;-0.61;0.60;71.84;19.39;75.04;66.63;22.57;39.66;74.81;24.18;7.60;81.14;24.41;2.90;93.18
4,953;13.13;74.98;63.98;13.25;105.51;66.05;13.37;135.21;69.38;14.26;150.49;72.99;-2.22;124.64;69.43;-11.88;106.52;71.81;-4.50;90.56;84.40;-0.40;84.56;89.13;29.23;123.05;69.73;33.32;100.06;68.39;33.43;78.74;78.07;33.12;72.55;81.34;5.90;74.97;67.79;0.11;40.06;66.65;-1.72;6.95;63.87;-0.38;0.84;73.20;20.21;75.12;67.53;23.09;39.62;74.97;24.32;7.46;80.46;24.75;2.45;91.94
4,987;13.95;75.09;64.75;14.14;105.65;66.75;14.32;135.39;70.00;15.17;150.70;73.53;-1.31;124.78;69.97;-10.60;106.63;72.64;-2.88;91.11;85.72;1.47;85.26;90.31;30.19;123.14;70.53;34.44;100.16;69.33;34.64;78.70;78.90;34.51;72.52;82.03;6.74;75.10;68.50;1.05;39.68;67.75;-0.90;6.81;64.52;-0.06;1.14;74.73;21.00;75.20;68.36;23.62;39.67;75.10;24.45;7.43;79.70;25.03;2.10;90.63
5,021;14.75;75.22;65.50;15.01;105.80;67.41;15.25;135.56;70.59;16.04;150.90;74.02;-0.41;124.91;70.48;-9.38;106.77;73.38;-1.46;91.72;86.77;3.17;86.06;91.37;31.07;123.25;71.25;35.58;100.30;70.16;35.86;78.75;79.51;35.91;72.49;82.54;7.56;75.27;69.20;1.99;39.31;68.90;-0.05;6.65;65.39;0.29;1.44;76.47;21.77;75.29;69.16;24.17;39.75;75.25;24.57;7.51;78.96;25.28;1.84;89.34
5,054;15.50;75.35;66.25;15.81;105.94;68.03;16.10;135.71;71.09;16.82;151.06;74.45;0.47;125.02;70.97;-8.26;106.90;74.09;-0.32;92.35;87.56;4.61;86.92;92.32;31.89;123.36;71.87;36.69;100.47;70.83;37.15;78.84;80.02;37.31;72.50;82.92;8.31;75.42;69.88;2.85;38.99;70.04;0.65;6.50;66.40;0.65;1.78;78.38;22.49;75.39;69.97;24.77;39.91;75.49;24.69;7.64;78.29;25.52;1.63;88.11
5,087;16.16;75.47;66.98;16.53;106.07;68.60;16.87;135.85;71.52;17.54;151.21;74.80;1.26;125.12;71.40;-7.26;107.03;74.72;0.57;93.01;88.13;5.79;87.77;93.11;32.63;123.48;72.39;37.76;100.67;71.37;38.51;78.99;80.47;38.74;72.55;83.21;8.98;75.57;70.57;3.56;38.71;71.10;1.17;6.49;67.42;0.98;2.33;80.32;23.13;75.47;70.74;25.32;40.03;75.76;24.88;7.72;77.80;25.77;1.33;87.02
5,120;16.75;75.58;67.69;17.17;106.19;69.12;17.56;135.97;71.87;18.20;151.36;75.11;1.98;125.21;71.77;-6.36;107.16;75.26;1.25;93.63;88.58;6.66;88.52;93.80;33.32;123.63;72.83;38.81;100.90;71.82;39.87;79.18;80.88;40.12;72.64;83.48;9.58;75.72;71.25;4.15;38.57;72.06;1.56;6.67;68.41;1.28;2.79;81.79;23.69;75.55;71.49;25.85;40.11;76.08;25.14;7.75;77.51;25.89;1.18;86.45
5,153;17.33;75.71;68.53;17.79;106.31;69.69;18.22;136.08;72.21;18.79;151.48;75.38;2.65;125.30;72.12;-5.53;107.26;75.79;1.95;94.03;89.26;7.43;88.87;94.58;33.95;123.80;73.30;39.82;101.19;72.21;41.17;79.42;81.29;41.40;72.80;83.80;10.17;75.86;72.05;4.63;38.56;72.97;1.77;6.94;69.36;1.43;2.52;81.79;24.23;75.65;72.36;26.38;40.15;76.54;25.49;7.70;77.48;25.86;1.12;86.42
5,187;17.84;75.83;69.34;18.34;106.43;70.23;18.78;136.18;72.50;19.29;151.58;75.60;3.25;125.38;72.42;-4.87;107.32;76.23;2.52;94.29;89.85;7.87;89.04;95.22;34.49;123.99;73.74;40.79;101.51;72.54;42.28;79.68;81.60;42.52;73.02;84.13;10.69;75.99;72.81;4.97;38.66;73.76;1.86;7.35;70.35;1.48;2.96;82.79;24.72;75.76;73.22;26.86;40.16;77.02;25.97;7.50;77.68;25.72;0.91;86.52
5,219;18.29;75.94;70.15;18.82;106.53;70.75;19.27;136.27;72.76;19.72;151.67;75.80;3.74;125.43;72.67;-4.35;107.33;76.59;2.87;94.43;90.26;7.96;89.07;95.73;34.94;124.17;74.16;41.68;101.83;72.89;43.27;79.97;81.90;43.45;73.24;84.50;11.14;76.10;73.55;5.18;38.84;74.50;1.90;7.71;71.42;1.55;2.94;83.24;25.16;75.87;74.10;27.32;40.12;77.58;26.45;7.24;78.01;25.56;0.61;86.69
5,255;18.71;76.02;70.99;19.23;106.61;71.26;19.68;136.35;72.98;20.08;151.75;75.99;4.16;125.47;72.89;-3.91;107.34;76.83;3.04;94.41;90.61;7.78;88.94;96.16;35.34;124.32;74.63;42.47;102.12;73.29;44.19;80.26;82.33;44.21;73.48;85.00;11.55;76.18;74.30;5.36;39.02;75.35;2.02;8.03;72.82;1.58;3.28;84.66;25.58;75.96;75.04;27.76;40.03;78.26;26.93;6.92;78.42;25.37;0.27;86.89
5,288;19.07;76.09;71.83;19.60;106.66;71.79;20.03;136.39;73.21;20.36;151.80;76.19;4.47;125.50;73.03;-3.55;107.34;76.91;3.20;94.22;91.05;7.44;88.61;96.46;35.67;124.43;75.14;43.17;102.35;73.81;44.94;80.54;82.92;44.78;73.73;85.66;11.91;76.24;75.05;5.54;39.07;76.35;2.18;8.31;74.34;1.51;3.25;85.89;25.93;76.03;75.98;28.10;39.88;78.99;27.42;6.59;78.89;25.15;-0.08;87.08
5,320;19.39;76.14;72.66;19.91;106.70;72.32;20.34;136.42;73.45;20.56;151.83;76.43;4.72;125.50;73.11;-3.25;107.35;76.79;3.26;93.83;91.57;6.89;88.14;96.75;35.93;124.50;75.70;43.75;102.51;74.44;45.46;80.77;83.65;45.10;73.96;86.53;12.22;76.28;75.78;5.74;39.07;77.53;2.41;8.51;76.01;1.35;3.21;87.42;26.25;76.09;76.90;28.33;39.69;79.80;27.87;6.25;79.43;24.95;-0.45;87.26
5,355;19.66;76.16;73.49;20.19;106.70;72.88;20.61;136.41;73.71;20.68;151.84;76.68;4.91;125.49;73.15;-3.00;107.38;76.46;3.15;93.44;91.97;6.14;87.52;96.96;36.11;124.50;76.35;44.16;102.58;75.34;45.71;80.98;84.48;45.16;74.15;87.52;12.48;76.29;76.49;5.92;38.97;78.94;2.62;8.48;78.21;1.18;3.01;89.72;26.52;76.13;77.85;28.50;39.51;80.69;28.21;5.93;80.05;24.75;-0.84;87.38
5,386;19.90;76.15;74.27;20.41;106.68;73.42;20.82;136.38;73.99;20.72;151.81;76.98;5.05;125.44;73.14;-2.81;107.42;75.92;2.77;93.04;92.03;5.11;86.92;96.85;36.18;124.45;77.04;44.41;102.57;76.28;45.75;81.15;85.35;44.99;74.26;88.59;12.69;76.25;77.15;6.11;38.88;80.51;2.89;8.39;80.70;1.03;3.08;92.79;26.77;76.13;78.76;28.59;39.36;81.55;28.41;5.67;80.67;24.77;-0.65;88.62
5,421;20.08;76.09;75.04;20.56;106.61;73.97;20.94;136.30;74.31;20.66;151.75;77.34;5.13;125.38;73.09;-2.66;107.46;75.29;2.06;92.59;91.78;3.94;86.31;96.45;36.17;124.34;77.73;44.50;102.46;77.25;45.59;81.31;86.26;44.62;74.46;89.61;12.86;76.18;77.81;6.28;38.66;82.37;3.16;8.17;83.63;0.86;3.00;96.05;26.96;76.10;79.64;28.63;39.23;82.39;28.40;5.48;81.29;24.73;-0.41;89.89
5,454;20.22;76.00;75.86;20.67;106.50;74.58;21.01;136.18;74.68;20.54;151.64;77.74;5.18;125.27;73.07;-2.57;107.49;74.64;1.29;91.94;91.32;2.90;85.42;95.80;36.09;124.20;78.45;44.38;102.27;78.32;45.23;81.29;87.30;44.11;74.43;90.70;13.00;76.07;78.54;6.41;38.20;84.44;3.34;7.90;86.72;0.67;2.78;99.08;27.10;76.02;80.54;28.63;39.14;83.23;28.28;5.38;81.95;24.68;-0.11;91.22
5,487;20.28;75.87;76.67;20.70;106.35;75.24;21.02;136.01;75.15;20.34;151.51;78.20;5.18;125.12;73.11;-2.53;107.47;73.98;0.56;91.24;90.69;1.98;84.64;94.82;35.96;124.03;79.16;44.17;102.04;79.35;44.77;81.29;88.26;43.50;74.49;91.70;13.06;75.92;79.30;6.54;37.87;86.40;3.52;7.79;89.65;0.64;2.64;101.85;27.16;75.92;81.39;28.57;39.05;84.01;28.06;5.29;82.61;24.59;0.22;92.61
5,520;20.25;75.70;77.46;20.65;106.17;75.93;20.96;135.81;75.69;20.08;151.34;78.71;5.09;124.94;73.21;-2.57;107.41;73.41;-0.16;90.51;89.95;1.18;83.84;93.78;35.75;123.84;79.85;43.85;101.79;80.27;44.21;81.34;89.10;42.84;74.52;92.59;13.03;75.71;80.09;6.65;37.63;88.13;3.66;7.68;92.46;0.64;2.73;104.77;27.12;75.79;82.19;28.49;38.97;84.69;27.77;5.26;83.28;24.50;0.60;94.06
5,555;20.13;75.49;78.25;20.51;105.97;76.63;20.80;135.61;76.29;19.76;151.15;79.29;4.92;124.72;73.48;-2.72;107.32;73.01;-0.81;89.82;89.18;0.60;83.03;92.79;35.49;123.65;80.54;43.41;101.51;81.12;43.44;81.07;90.03;42.05;74.35;93.45;12.93;75.46;80.88;6.73;37.40;89.69;3.76;7.62;95.03;0.78;3.00;107.53;27.00;75.63;82.98;28.36;38.83;85.32;27.44;5.24;83.97;24.41;1.00;95.62
5,586;20.00;75.29;79.05;20.31;105.78;77.38;20.53;135.41;76.98;19.36;150.96;79.96;4.65;124.51;73.93;-2.97;107.15;72.91;-1.32;89.11;88.51;0.21;82.25;92.01;35.15;123.47;81.23;42.93;101.28;81.81;42.71;80.77;90.83;41.29;74.14;94.18;12.81;75.21;81.71;6.79;37.17;91.02;3.90;7.64;97.16;1.05;3.26;109.65;26.86;75.48;83.74;28.24;38.70;85.86;27.11;5.23;84.59;24.35;1.47;97.25
5,621;19.84;75.10;79.83;20.05;105.60;78.14;20.18;135.24;77.72;18.93;150.79;80.68;4.33;124.33;74.55;-3.34;106.96;73.14;-1.71;88.42;88.15;0.03;81.58;91.57;34.76;123.31;81.91;42.41;101.08;82.40;42.05;80.45;91.54;40.57;73.96;94.80;12.66;74.97;82.54;6.87;36.83;92.12;4.05;7.65;98.73;1.42;3.14;110.61;26.69;75.33;84.47;28.12;38.57;86.34;26.84;5.21;85.12;24.20;1.71;98.33
5,654;19.64;74.94;80.57;19.74;105.46;78.90;19.75;135.10;78.49;18.45;150.66;81.45;3.95;124.18;75.29;-3.80;106.76;73.65;-1.98;87.89;88.26;-0.04;81.11;91.63;34.33;123.19;82.62;41.87;100.93;82.97;41.43;80.12;92.23;39.91;73.73;95.41;12.48;74.79;83.35;6.95;36.48;92.96;4.22;7.63;99.81;1.83;3.01;111.23;26.48;75.21;85.15;28.01;38.42;86.77;26.65;5.19;85.57;24.01;1.69;98.78
5,685;19.41;74.83;81.27;19.39;105.36;79.66;19.28;135.01;79.33;17.93;150.59;82.25;3.47;124.03;76.18;-4.30;106.60;74.39;-2.14;87.61;88.82;-0.07;80.95;92.26;33.88;123.14;83.39;41.34;100.86;83.50;40.83;79.85;92.89;39.27;73.55;95.97;12.26;74.65;84.10;7.07;36.39;93.45;4.53;7.61;100.27;2.25;3.00;111.54;26.24;75.12;85.79;27.89;38.27;87.14;26.54;5.12;85.93;23.94;1.61;99.14
5,720;19.18;74.75;81.94;19.02;105.31;80.44;18.77;134.99;80.20;17.40;150.57;83.11;2.96;123.93;77.21;-4.83;106.49;75.42;-2.28;87.56;89.85;-0.12;81.00;93.50;33.41;123.12;84.18;40.77;100.83;84.06;40.26;79.63;93.52;38.64;73.45;96.54;12.04;74.56;84.82;7.17;36.40;93.73;4.81;7.55;100.35;2.50;2.93;111.56;26.01;75.06;86.42;27.77;38.12;87.44;26.48;5.05;86.18;23.96;1.53;99.41
5,755;18.95;74.71;82.62;18.63;105.31;81.23;18.23;135.03;81.11;16.84;150.62;84.03;2.44;123.87;78.32;-5.42;106.35;76.79;-2.42;87.59;91.36;-0.18;81.09;95.36;32.91;123.18;85.04;40.12;100.84;84.77;39.66;79.39;94.25;37.99;73.31;97.19;11.81;74.52;85.55;7.20;36.38;93.94;5.12;7.55;100.04;2.68;2.80;111.00;25.77;75.03;87.04;27.65;38.00;87.69;26.43;5.01;86.37;23.99;1.48;99.61
5,787;18.71;74.74;83.27;18.25;105.37;82.02;17.69;135.12;82.05;16.26;150.73;84.98;1.91;123.87;79.46;-5.96;106.23;78.30;-2.57;87.82;93.21;-0.25;81.38;97.60;32.40;123.28;85.92;39.49;100.91;85.51;39.11;79.41;94.94;37.37;73.33;97.88;11.57;74.57;86.26;7.16;36.44;94.11;5.44;7.63;99.44;2.86;2.61;109.89;25.55;75.04;87.63;27.54;37.96;87.88;26.33;5.06;86.43;23.96;1.52;99.68
5,820;18.48;74.80;83.89;17.86;105.47;82.80;17.14;135.24;82.97;15.68;150.88;85.92;1.39;123.90;80.65;-6.46;106.14;79.99;-2.71;88.19;95.26;-0.32;81.88;100.06;31.89;123.41;86.82;38.81;100.98;86.40;38.59;79.68;95.59;36.76;73.52;98.59;11.33;74.66;86.96;7.08;36.60;94.24;5.73;7.70;98.79;3.01;2.40;108.71;25.34;75.07;88.19;27.45;37.95;87.99;26.25;5.05;86.33;23.97;1.50;99.59
5,855;18.18;74.87;84.53;17.42;105.56;83.59;16.58;135.35;83.90;15.12;151.03;86.82;0.88;123.93;81.81;-6.89;106.08;81.79;-2.79;88.66;97.53;-0.34;82.51;102.59;31.40;123.55;87.73;38.13;101.06;87.33;37.97;79.97;96.43;36.12;73.76;99.47;11.02;74.77;87.65;6.95;36.87;94.37;6.00;7.80;98.17;3.11;2.38;107.81;25.04;75.10;88.78;27.36;37.94;88.08;26.17;5.06;86.19;23.97;1.49;99.46
5,887;17.79;74.93;85.25;16.94;105.65;84.42;16.02;135.48;84.86;14.54;151.18;87.74;0.34;123.93;82.99;-7.29;105.98;83.58;-2.81;89.13;99.77;-0.26;83.18;105.09;30.92;123.70;88.65;37.43;101.14;88.33;37.28;80.37;97.38;35.40;74.06;100.47;10.63;74.88;88.42;6.77;37.22;94.51;6.25;7.95;97.61;3.18;2.56;107.21;24.66;75.11;89.43;27.22;37.92;88.18;26.09;5.07;86.05;23.97;1.49;99.33
5,920;17.33;74.98;86.02;16.43;105.75;85.27;15.48;135.61;85.78;13.96;151.33;88.65;-0.20;123.95;84.12;-7.68;105.89;85.37;-2.75;89.54;101.91;-0.10;83.82;107.43;30.43;123.83;89.54;36.73;101.19;89.37;36.55;80.82;98.40;34.51;74.39;101.50;10.17;74.96;89.25;6.55;37.54;94.69;6.39;8.11;97.15;3.22;2.66;106.67;24.21;75.13;90.14;27.04;37.89;88.37;25.98;5.12;85.91;23.94;1.53;99.21
5,955;16.77;75.04;86.82;15.87;105.83;86.14;14.92;135.72;86.71;13.39;151.44;89.57;-0.73;124.02;85.18;-8.03;105.80;87.04;-2.67;89.90;103.89;0.11;84.41;109.54;29.90;123.96;90.44;36.00;101.23;90.45;35.80;81.35;99.48;33.59;74.81;102.65;9.62;75.06;90.10;6.31;37.82;94.90;6.39;8.25;96.85;3.22;2.71;106.28;23.67;75.15;90.90;26.76;37.62;88.78;25.82;5.20;85.85;23.83;1.60;99.15
5,987;16.13;75.10;87.63;15.27;105.91;86.99;14.36;135.81;87.60;12.81;151.54;90.47;-1.29;124.10;86.23;-8.37;105.73;88.61;-2.60;90.24;105.62;0.34;84.95;111.30;29.39;124.07;91.28;35.30;101.27;91.48;34.89;81.69;100.76;32.69;75.16;104.01;9.01;75.15;90.95;6.02;38.03;95.17;6.28;8.30;96.67;3.17;2.70;106.06;23.02;75.18;91.67;26.42;37.29;89.34;25.68;5.29;85.94;23.75;1.69;99.25
6,020;15.42;75.17;88.47;14.62;105.99;87.86;13.77;135.90;88.50;12.26;151.62;91.34;-1.86;124.20;87.25;-8.71;105.73;90.05;-2.56;90.53;107.07;0.58;85.40;112.69;28.87;124.15;92.11;34.59;101.29;92.52;34.02;82.03;102.00;31.80;75.56;105.38;8.32;75.24;91.81;5.71;38.13;95.47;6.07;8.20;96.64;3.10;2.59;106.04;22.30;75.22;92.48;25.99;37.24;90.50;25.51;5.37;86.30;23.65;1.76;99.62
6,054;14.70;75.24;89.26;13.96;106.07;88.68;13.18;135.98;89.36;11.71;151.69;92.17;-2.42;124.30;88.20;-9.12;105.75;91.31;-2.56;90.74;108.26;0.74;85.72;113.69;28.37;124.24;92.89;33.90;101.32;93.44;33.18;82.35;103.20;30.77;75.90;106.59;7.63;75.32;92.62;5.32;38.13;95.79;5.83;8.05;96.67;3.01;2.44;106.13;21.57;75.29;93.25;25.55;37.55;92.16;25.51;5.99;87.27;23.71;2.38;100.61
6,087;13.95;75.35;90.04;13.29;106.18;89.51;12.60;136.08;90.23;11.17;151.75;93.03;-2.98;124.44;89.08;-9.59;105.78;92.41;-2.66;90.88;109.19;0.81;85.89;114.36;27.85;124.32;93.67;33.24;101.36;94.29;32.37;82.67;104.35;29.71;76.24;107.77;6.90;75.42;93.42;4.90;38.06;96.10;5.58;7.85;96.75;2.91;2.27;106.29;20.82;75.40;94.02;25.14;38.00;94.31;25.50;6.66;88.35;23.73;3.04;101.69
6,118;13.26;75.47;90.80;12.67;106.28;90.35;12.04;136.14;91.16;10.65;151.80;93.95;-3.54;124.57;90.04;-10.14;105.84;93.40;-2.91;90.97;109.92;0.70;85.93;114.83;27.29;124.39;94.55;32.62;101.40;95.15;31.57;82.95;105.44;28.71;76.55;108.92;6.22;75.51;94.19;4.41;38.11;96.48;5.27;7.63;96.92;2.82;2.03;106.53;20.14;75.54;94.75;24.80;38.47;96.82;25.54;7.31;89.63;23.80;3.68;102.97
6,154;12.67;75.59;91.43;12.12;106.36;91.11;11.54;136.19;92.06;10.21;151.85;94.80;-4.06;124.71;90.93;-10.72;105.94;94.22;-3.43;91.10;110.36;0.30;85.94;114.97;26.79;124.44;95.33;32.04;101.44;95.93;30.86;83.13;106.42;27.84;76.75;109.87;5.64;75.60;94.83;3.92;38.19;96.81;4.91;7.44;97.12;2.74;1.77;106.75;19.56;75.70;95.39;24.52;39.07;99.51;25.60;8.00;91.18;23.89;4.36;104.53
6,187;12.18;75.71;91.98;11.64;106.44;91.81;11.08;136.24;92.93;9.83;151.89;95.67;-4.52;124.82;91.84;-11.33;106.07;94.94;-4.05;91.22;110.64;-0.35;85.83;115.02;26.36;124.50;96.10;31.52;101.47;96.67;30.24;83.26;107.24;27.15;76.89;110.71;5.14;75.68;95.38;3.45;38.28;97.12;4.56;7.25;97.34;2.67;1.52;106.97;19.07;75.84;95.93;24.31;39.84;102.22;25.67;8.65;92.96;24.34;4.40;105.23
